NamaBlok,JenisTanah,JenisDataran,KondisiDataran,PHTanah,KelasDrainase,Pruning,Pengendalianlalang,GarukPiringan,PenyemprotanPiringan,BTP,BabatSemak,Urea(kg),MOP(kg),Dolomite(kg),ZincSulphate(ZnSO4)(kg),CopperSulphate(CuSO4)(kg),RockPhosphate(kg),NPK,HGFP,TSP,JenisBibit
11S14A219,Pasir,Rawa-rawa,Datar,10,Terhambat,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
12S14A219,Pasir,Rawa-rawa,Datar,10,Terhambat,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
13S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
14S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
15S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
16S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
17S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
18S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
20S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
21S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
22S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
23S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
24S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
25S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
26S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
27S14A219,Pasir,Rawa-rawa,Datar,10,Lancar,0.00,2.00,1.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
1S15A219,Pasir,DataranRendah,Datar,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
2S15A219,Pasir,DataranRendah,Datar,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
3S15A219,Pasir,DataranRendah,Datar,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
4S15A219,Pasir,DataranRendah,Datar,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
5S15A219,Pasir,DataranRendah,Datar,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
6S15A219,Pasir,DataranRendah,Datar,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
7S15A219,Pasir,DataranRendah,Datar,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
8S15A219,Pasir,DataranRendah,Datar,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
9S15A219,Pasir,DataranRendah,Datar,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
10S15A219,Pasir,DataranRendah,Datar,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
11S15A219,Pasir,DataranRendah,Datar,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
12S15A219,Pasir,DataranRendah,Datar,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
15S15A219,Pasir,DataranRendah,Datar,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
17S15A219,Pasir,DataranRendah,Miring,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
18S15A219,Pasir,DataranRendah,Miring,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
19S15A219,Pasir,DataranRendah,Miring,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
20S15A219,Pasir,DataranRendah,Miring,11,TidakAda,0.00,2.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
S9A120,Mineral,DataranRendah,Datar,11,TidakAda,0.00,1.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
1T8A219,Mineral,DataranRendah,Datar,9,TidakAda,0.00,1.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
2T8A219,Mineral,DataranRendah,Miring,9,TidakAda,0.00,1.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
5T8A219,Mineral,DataranRendah,Miring,9,TidakAda,0.00,1.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
6T8A219,Mineral,DataranRendah,Datar,9,TidakAda,0.00,1.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
7T8A219,Mineral,DataranRendah,Datar,9,TidakAda,0.00,1.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
8T8A219,Mineral,DataranRendah,Datar,9,TidakAda,0.00,1.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SRJ
1U9B219,Mineral,DataranRendah,Miring,10,TidakAda,0.00,1.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
2U9B219,Mineral,DataranRendah,Miring,10,TidakAda,0.00,1.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
R26A118,Mineral,DataranRendah,Miring,7,TidakAda,0.00,1.00,0.00,2.00,1.00,1.00,1.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ASD
R18D118,Mineral,DataranRendah,Miring,6,TidakAda,0.00,1.00,1.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,ASD
S24118,Mineral,DataranRendah,Datar,5,Lancar,0.00,1.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,ASD
S25118,Mineral,DataranRendah,Datar,8,Lancar,1.00,1.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,ASD
2S26A118,Mineral,DataranRendah,Miring,8,TidakAda,1.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,ASD
5S26A118,Mineral,DataranRendah,Miring,8,TidakAda,1.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,ASD
6S26A118,Mineral,DataranRendah,Miring,8,TidakAda,1.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,ASD
1R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,2.00,0.00,2.00,0.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,SRJ
4R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,2.00,0.00,2.00,0.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,SRJ
5R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,2.00,0.00,2.00,0.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,SRJ
6R25A118,Mineral,DataranRendah,Miring,11,TidakAda,1.00,2.00,0.00,2.00,0.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,SRJ
7R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,2.00,0.00,2.00,0.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,SRJ
8R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,2.00,0.00,2.00,0.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,SRJ
9R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,2.00,0.00,2.00,0.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,SRJ
10R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,2.00,0.00,2.00,0.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,SRJ
2R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,2.00,0.00,2.00,0.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,SRJ
S23118,Mineral,DataranRendah,Miring,10,TidakAda,1.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,2.50,0.00,0.50,ASD
1S11A118,Pasir,Rawa-rawa,Datar,2,Terhambat,1.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
2S11A118,Pasir,Rawa-rawa,Datar,3,Terhambat,1.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
3S11A118,Pasir,Rawa-rawa,Datar,4,Terhambat,1.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
9S11A118,Pasir,Rawa-rawa,Datar,5,Sedang,1.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
10S11A118,Pasir,Rawa-rawa,Datar,6,Sedang,1.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
11S11A118,Pasir,Rawa-rawa,Datar,7,Sedang,1.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
12S11A118,Pasir,Rawa-rawa,Datar,8,Sedang,1.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
13S11A118,Pasir,Rawa-rawa,Datar,9,Lancar,1.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
14S11A118,Pasir,Rawa-rawa,Datar,10,Lancar,1.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
15S11A118,Pasir,Rawa-rawa,Datar,11,Lancar,1.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
1S12A118,Pasir,Rawa-rawa,Datar,5,Lancar,0.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
2S12A118,Pasir,Rawa-rawa,Datar,5,Lancar,0.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
3S12A118,Pasir,Rawa-rawa,Datar,5,Terhambat,0.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
4S12A118,Pasir,Rawa-rawa,Datar,5,Sedang,0.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
5S12A118,Pasir,Rawa-rawa,Datar,5,Sedang,0.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
6S12A118,Pasir,Rawa-rawa,Datar,5,Terhambat,0.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
7S12A118,Pasir,Rawa-rawa,Datar,5,Terhambat,0.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
8S12A118,Pasir,Rawa-rawa,Datar,5,Terhambat,0.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
11S12A118,Pasir,Rawa-rawa,Datar,5,Terhambat,0.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
12S12A118,Pasir,Rawa-rawa,Datar,5,Terhambat,0.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
13S12A118,Pasir,Rawa-rawa,Datar,5,Terhambat,0.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
14S12A118,Pasir,Rawa-rawa,Datar,5,Lancar,0.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
15S12A118,Pasir,Rawa-rawa,Datar,5,Lancar,0.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
16S12A118,Pasir,Rawa-rawa,Datar,5,Lancar,0.00,2.00,0.00,2.00,1.00,1.00,1.00,0.50,0.00,0.00,0.05,0.05,2.50,0.00,0.50,ASD
181R15A218,Pasir,DataranRendah,Miring,8,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
2R15A218,Pasir,DataranRendah,Miring,8,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
4R15A218,Pasir,DataranRendah,Datar,8,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
5R15A218,Pasir,DataranRendah,Miring,8,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
R16A218,Pasir,DataranRendah,Miring,7,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
2R16A218,Pasir,DataranRendah,Datar,7,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
3R16A218,Pasir,DataranRendah,Miring,7,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
1R17A218,Pasir,DataranRendah,Datar,7,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
2R17A218,Pasir,DataranRendah,Datar,7,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
3R17A218,Pasir,DataranRendah,Datar,7,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
4R17A218,Pasir,DataranRendah,Datar,7,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
5R17A218,Pasir,DataranRendah,Miring,7,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
6R17A218,Pasir,DataranRendah,Miring,7,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
7R17A218,Pasir,DataranRendah,Miring,7,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
8R17A218,Pasir,DataranRendah,Miring,7,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
10R17A218,Pasir,DataranRendah,Miring,7,TidakAda,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
S15B218,Pasir,DataranRendah,Miring,8,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
S16218,Pasir,DataranRendah,Miring,7,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
S17218,Pasir,DataranRendah,Miring,7,TidakAda,1.00,2.00,1.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
1T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
2T11218,Pasir,Rawa-rawa,Datar,8,Terhambat,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
3T11218,Pasir,Rawa-rawa,Datar,8,Terhambat,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
4T11218,Pasir,Rawa-rawa,Datar,8,Terhambat,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
5T11218,Pasir,Rawa-rawa,Datar,8,Terhambat,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
6T11218,Pasir,Rawa-rawa,Datar,8,Terhambat,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
7T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
8T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
9T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
12T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
13T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
14T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
15T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
16T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
17T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
18T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
19T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
20T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
21T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
22T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
23T11218,Pasir,Rawa-rawa,Datar,8,Lancar,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
R18D218,Mineral,DataranRendah,Datar,6,TidakAda,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
S24218,Mineral,DataranRendah,Datar,5,Sedang,0.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
S25218,Mineral,DataranRendah,Datar,8,Sedang,1.00,2.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
S26218,Mineral,DataranRendah,Datar,8,Sedang,1.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
1R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
4R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
5R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
6R25A118,Mineral,DataranRendah,Miring,11,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
7R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
8R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
9R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
10R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
2R25A118,Mineral,DataranRendah,Datar,11,TidakAda,1.00,1.00,0.00,2.00,1.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
S23218,Mineral,DataranRendah,Miring,10,TidakAda,1.00,1.00,0.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,SRJ
1S11A218,Pasir,Rawa-rawa,Datar,2,Terhambat,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
2S11A218,Pasir,Rawa-rawa,Datar,3,Terhambat,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
3S11A218,Pasir,Rawa-rawa,Datar,4,Terhambat,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
9S11A218,Pasir,Rawa-rawa,Datar,5,Sedang,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
10S11A218,Pasir,Rawa-rawa,Datar,6,Sedang,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
11S11A218,Pasir,Rawa-rawa,Datar,7,Sedang,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
12S11A218,Pasir,Rawa-rawa,Datar,8,Sedang,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
13S11A218,Pasir,Rawa-rawa,Datar,9,Lancar,0.00,1.00,1.00,2.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,ASD
